metric_group,scenario,meal_rest_prems_credit,other_credit,metric_label,source,expr,extrap_expr,digits,denom,no_year_breakdown
PAGA - Min Wage (1197.1),no waivers,FALSE,FALSE,PAGA min wage penalties total (no waivers) $,pp_data1,"sum(PAGA_1197_1_penalties, na.rm=TRUE)","(sum(PAGA_1197_1_penalties, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Min Wage (1197.1),no waivers,TRUE,FALSE,Employees with PAGA min wage penalties (less premiums paid; no waivers),pp_data1,"uniqueN(ID[PAGA_1197_1_penalties_less_prems > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_1197_1_penalties_less_prems > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Min Wage (1197.1),no waivers,TRUE,FALSE,Pay periods with PAGA min wage penalties (less premiums paid; no waivers),pp_data1,"sum(PAGA_1197_1_flag_less_prems, na.rm=TRUE)","(sum(PAGA_1197_1_flag_less_prems, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Min Wage (1197.1),no waivers,TRUE,FALSE,PAGA min wage penalties total (less premiums paid; no waivers) $,pp_data1,"sum(PAGA_1197_1_penalties_less_prems, na.rm=TRUE)","(sum(PAGA_1197_1_penalties_less_prems, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Min Wage (1197.1),waivers,FALSE,FALSE,Employees with PAGA min wage penalties (waivers),pp_data1,"uniqueN(ID[PAGA_1197_1_penalties_w > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_1197_1_penalties_w > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Min Wage (1197.1),waivers,FALSE,FALSE,Pay periods with PAGA min wage penalties (waivers),pp_data1,"sum(PAGA_1197_1_flag_w, na.rm=TRUE)","(sum(PAGA_1197_1_flag_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Min Wage (1197.1),waivers,FALSE,FALSE,PAGA min wage penalties total (waivers) $,pp_data1,"sum(PAGA_1197_1_penalties_w, na.rm=TRUE)","(sum(PAGA_1197_1_penalties_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Min Wage (1197.1),waivers,TRUE,FALSE,Employees with PAGA min wage penalties (less premiums paid; waivers),pp_data1,"uniqueN(ID[PAGA_1197_1_penalties_less_prems_w > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_1197_1_penalties_less_prems_w > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Min Wage (1197.1),waivers,TRUE,FALSE,Pay periods with PAGA min wage penalties (less premiums paid; waivers),pp_data1,"sum(PAGA_1197_1_flag_less_prems_w, na.rm=TRUE)","(sum(PAGA_1197_1_flag_less_prems_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Min Wage (1197.1),waivers,TRUE,FALSE,PAGA min wage penalties total (less premiums paid; waivers) $,pp_data1,"sum(PAGA_1197_1_penalties_less_prems_w, na.rm=TRUE)","(sum(PAGA_1197_1_penalties_less_prems_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Min Wage (1197.1),hybrid,FALSE,FALSE,Employees with PAGA min wage penalties (hybrid),pp_data1,"uniqueN(ID[PAGA_1197_1_penalties_h > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_1197_1_penalties_h > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Min Wage (1197.1),hybrid,FALSE,FALSE,Pay periods with PAGA min wage penalties (hybrid),pp_data1,"sum(PAGA_1197_1_flag_h, na.rm=TRUE)","(sum(PAGA_1197_1_flag_h, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Min Wage (1197.1),hybrid,FALSE,FALSE,PAGA min wage penalties total (hybrid) $,pp_data1,"sum(PAGA_1197_1_penalties_h, na.rm=TRUE)","(sum(PAGA_1197_1_penalties_h, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Min Wage (1197.1),hybrid,TRUE,FALSE,Employees with PAGA min wage penalties (less premiums paid; hybrid),pp_data1,"uniqueN(ID[PAGA_1197_1_penalties_less_prems_h > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_1197_1_penalties_less_prems_h > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Min Wage (1197.1),hybrid,TRUE,FALSE,Pay periods with PAGA min wage penalties (less premiums paid; hybrid),pp_data1,"sum(PAGA_1197_1_flag_less_prems_h, na.rm=TRUE)","(sum(PAGA_1197_1_flag_less_prems_h, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Min Wage (1197.1),hybrid,TRUE,FALSE,PAGA min wage penalties total (less premiums paid; hybrid) $,pp_data1,"sum(PAGA_1197_1_penalties_less_prems_h, na.rm=TRUE)","(sum(PAGA_1197_1_penalties_less_prems_h, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Min Wage (1197.1),no waivers,FALSE,TRUE,"Employees with PAGA min wage penalties, after credits (no waivers)",pp_data1,"uniqueN(ID[PAGA_1197_1_penalties_less_credits > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_1197_1_penalties_less_credits > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Min Wage (1197.1),no waivers,FALSE,TRUE,"Pay periods with PAGA min wage penalties, after credits (no waivers)",pp_data1,"sum(PAGA_1197_1_flag_less_credits , na.rm=TRUE)","(sum(PAGA_1197_1_flag_less_credits , na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Min Wage (1197.1),no waivers,FALSE,TRUE,"PAGA min wage penalties total, after credits (no waivers) $",pp_data1,"sum(PAGA_1197_1_penalties_less_credits , na.rm=TRUE)","(sum(PAGA_1197_1_penalties_less_credits , na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Min Wage (1197.1),no waivers,TRUE,TRUE,"Employees with PAGA min wage penalties, after credits (less premiums paid; no waivers)",pp_data1,"uniqueN(ID[PAGA_1197_1_penalties_less_prems_and_credits > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_1197_1_penalties_less_prems_and_credits > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Min Wage (1197.1),no waivers,TRUE,TRUE,"Pay periods with PAGA min wage penalties, after credits (less premiums paid; no waivers)",pp_data1,"sum(PAGA_1197_1_flag_less_prems_and_credits , na.rm=TRUE)","(sum(PAGA_1197_1_flag_less_prems_and_credits , na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Min Wage (1197.1),no waivers,TRUE,TRUE,"PAGA min wage penalties total, after credits (less premiums paid; no waivers) $",pp_data1,"sum(PAGA_1197_1_penalties_less_prems_and_credits , na.rm=TRUE)","(sum(PAGA_1197_1_penalties_less_prems_and_credits , na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Min Wage (1197.1),waivers,FALSE,TRUE,"Employees with PAGA min wage penalties, after credits (waivers)",pp_data1,"uniqueN(ID[PAGA_1197_1_penalties_less_credits_w > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_1197_1_penalties_less_credits_w > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Min Wage (1197.1),waivers,FALSE,TRUE,"Pay periods with PAGA min wage penalties, after credits (waivers)",pp_data1,"sum(PAGA_1197_1_flag_less_credits_w, na.rm=TRUE)","(sum(PAGA_1197_1_flag_less_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Min Wage (1197.1),waivers,FALSE,TRUE,"PAGA min wage penalties total, after credits (waivers) $",pp_data1,"sum(PAGA_1197_1_penalties_less_credits_w, na.rm=TRUE)","(sum(PAGA_1197_1_penalties_less_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Min Wage (1197.1),waivers,TRUE,TRUE,"Employees with PAGA min wage penalties, after credits (less premiums paid; waivers)",pp_data1,"uniqueN(ID[PAGA_1197_1_penalties_less_prems_and_credits_w > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_1197_1_penalties_less_prems_and_credits_w > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Min Wage (1197.1),waivers,TRUE,TRUE,"Pay periods with PAGA min wage penalties, after credits (less premiums paid; waivers)",pp_data1,"sum(PAGA_1197_1_flag_less_prems_and_credits_w, na.rm=TRUE)","(sum(PAGA_1197_1_flag_less_prems_and_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Min Wage (1197.1),waivers,TRUE,TRUE,"PAGA min wage penalties total, after credits (less premiums paid; waivers) $",pp_data1,"sum(PAGA_1197_1_penalties_less_prems_and_credits_w, na.rm=TRUE)","(sum(PAGA_1197_1_penalties_less_prems_and_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Min Wage (1197.1),hybrid,FALSE,TRUE,"Employees with PAGA min wage penalties, after credits (hybrid)",pp_data1,"uniqueN(ID[PAGA_1197_1_penalties_less_credits_h > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_1197_1_penalties_less_credits_h > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Min Wage (1197.1),hybrid,FALSE,TRUE,"Pay periods with PAGA min wage penalties, after credits (hybrid)",pp_data1,"sum(PAGA_1197_1_flag_less_credits_h, na.rm=TRUE)","(sum(PAGA_1197_1_flag_less_credits_h, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Min Wage (1197.1),hybrid,FALSE,TRUE,"PAGA min wage penalties total, after credits (hybrid) $",pp_data1,"sum(PAGA_1197_1_penalties_less_credits_h, na.rm=TRUE)","(sum(PAGA_1197_1_penalties_less_credits_h, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Min Wage (1197.1),hybrid,TRUE,TRUE,"Employees with PAGA min wage penalties, after credits (less premiums paid; hybrid)",pp_data1,"uniqueN(ID[PAGA_1197_1_penalties_less_prems_and_credits_h > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_1197_1_penalties_less_prems_and_credits_h > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Min Wage (1197.1),hybrid,TRUE,TRUE,"Pay periods with PAGA min wage penalties, after credits (less premiums paid; hybrid)",pp_data1,"sum(PAGA_1197_1_flag_less_prems_and_credits_h, na.rm=TRUE)","(sum(PAGA_1197_1_flag_less_prems_and_credits_h, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Min Wage (1197.1),hybrid,TRUE,TRUE,"PAGA min wage penalties total, after credits (less premiums paid; hybrid) $",pp_data1,"sum(PAGA_1197_1_penalties_less_prems_and_credits_h, na.rm=TRUE)","(sum(PAGA_1197_1_penalties_less_prems_and_credits_h, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Unreimbursed Expenses (2802),no waivers,FALSE,FALSE,Employees with PAGA unreimbursed expenses penalties (no waivers),pp_data1,"uniqueN(ID[PAGA_2802_penalties > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_2802_penalties > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Unreimbursed Expenses (2802),no waivers,FALSE,FALSE,Pay periods with PAGA unreimbursed expenses penalties (no waivers),pp_data1,"sum(PAGA_2802_flag, na.rm=TRUE)","(sum(PAGA_2802_flag, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Unreimbursed Expenses (2802),no waivers,FALSE,FALSE,PAGA unreimbursed expenses penalties total (no waivers) $,pp_data1,"sum(PAGA_2802_penalties, na.rm=TRUE)","(sum(PAGA_2802_penalties, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Unreimbursed Expenses (2802),no waivers,TRUE,FALSE,Employees with PAGA unreimbursed expenses penalties (less premiums paid; no waivers),pp_data1,"uniqueN(ID[PAGA_2802_penalties_less_prems > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_2802_penalties_less_prems > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Unreimbursed Expenses (2802),no waivers,TRUE,FALSE,Pay periods with PAGA unreimbursed expenses penalties (less premiums paid; no waivers),pp_data1,"sum(PAGA_2802_flag_less_prems, na.rm=TRUE)","(sum(PAGA_2802_flag_less_prems, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Unreimbursed Expenses (2802),no waivers,TRUE,FALSE,PAGA unreimbursed expenses penalties total (less premiums paid; no waivers) $,pp_data1,"sum(PAGA_2802_penalties_less_prems, na.rm=TRUE)","(sum(PAGA_2802_penalties_less_prems, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Unreimbursed Expenses (2802),waivers,FALSE,FALSE,Employees with PAGA unreimbursed expenses penalties (waivers),pp_data1,"uniqueN(ID[PAGA_2802_penalties_w > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_2802_penalties_w > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Unreimbursed Expenses (2802),waivers,FALSE,FALSE,Pay periods with PAGA unreimbursed expenses penalties (waivers),pp_data1,"sum(PAGA_2802_flag_w, na.rm=TRUE)","(sum(PAGA_2802_flag_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Unreimbursed Expenses (2802),waivers,FALSE,FALSE,PAGA unreimbursed expenses penalties total (waivers) $,pp_data1,"sum(PAGA_2802_penalties_w, na.rm=TRUE)","(sum(PAGA_2802_penalties_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Unreimbursed Expenses (2802),waivers,TRUE,FALSE,Employees with PAGA unreimbursed expenses penalties (less premiums paid; waivers),pp_data1,"uniqueN(ID[PAGA_2802_penalties_less_prems_w > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_2802_penalties_less_prems_w > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Unreimbursed Expenses (2802),waivers,TRUE,FALSE,Pay periods with PAGA unreimbursed expenses penalties (less premiums paid; waivers),pp_data1,"sum(PAGA_2802_flag_less_prems_w, na.rm=TRUE)","(sum(PAGA_2802_flag_less_prems_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Unreimbursed Expenses (2802),waivers,TRUE,FALSE,PAGA unreimbursed expenses penalties total (less premiums paid; waivers) $,pp_data1,"sum(PAGA_2802_penalties_less_prems_w, na.rm=TRUE)","(sum(PAGA_2802_penalties_less_prems_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Unreimbursed Expenses (2802),hybrid,FALSE,FALSE,Employees with PAGA unreimbursed expenses penalties (hybrid),pp_data1,"uniqueN(ID[PAGA_2802_penalties_h > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_2802_penalties_h > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Unreimbursed Expenses (2802),hybrid,FALSE,FALSE,Pay periods with PAGA unreimbursed expenses penalties (hybrid),pp_data1,"sum(PAGA_2802_flag_h, na.rm=TRUE)","(sum(PAGA_2802_flag_h, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Unreimbursed Expenses (2802),hybrid,FALSE,FALSE,PAGA unreimbursed expenses penalties total (hybrid) $,pp_data1,"sum(PAGA_2802_penalties_h, na.rm=TRUE)","(sum(PAGA_2802_penalties_h, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Unreimbursed Expenses (2802),hybrid,TRUE,FALSE,Employees with PAGA unreimbursed expenses penalties (less premiums paid; hybrid),pp_data1,"uniqueN(ID[PAGA_2802_penalties_less_prems_h > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_2802_penalties_less_prems_h > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Unreimbursed Expenses (2802),hybrid,TRUE,FALSE,Pay periods with PAGA unreimbursed expenses penalties (less premiums paid; hybrid),pp_data1,"sum(PAGA_2802_flag_less_prems_h, na.rm=TRUE)","(sum(PAGA_2802_flag_less_prems_h, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Unreimbursed Expenses (2802),hybrid,TRUE,FALSE,PAGA unreimbursed expenses penalties total (less premiums paid; hybrid) $,pp_data1,"sum(PAGA_2802_penalties_less_prems_h, na.rm=TRUE)","(sum(PAGA_2802_penalties_less_prems_h, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Unreimbursed Expenses (2802),no waivers,FALSE,TRUE,"Employees with PAGA unreimbursed expenses penalties, after credits (no waivers)",pp_data1,"uniqueN(ID[PAGA_2802_penalties_less_credits > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_2802_penalties_less_credits > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Unreimbursed Expenses (2802),no waivers,FALSE,TRUE,"Pay periods with PAGA unreimbursed expenses penalties, after credits (no waivers)",pp_data1,"sum(PAGA_2802_flag_less_credits , na.rm=TRUE)","(sum(PAGA_2802_flag_less_credits , na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Unreimbursed Expenses (2802),no waivers,FALSE,TRUE,"PAGA unreimbursed expenses penalties total, after credits (no waivers) $",pp_data1,"sum(PAGA_2802_penalties_less_credits , na.rm=TRUE)","(sum(PAGA_2802_penalties_less_credits , na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Unreimbursed Expenses (2802),no waivers,TRUE,TRUE,"Employees with PAGA unreimbursed expenses penalties, after credits (less premiums paid; no waivers)",pp_data1,"uniqueN(ID[PAGA_2802_penalties_less_prems_and_credits > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_2802_penalties_less_prems_and_credits > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Unreimbursed Expenses (2802),no waivers,TRUE,TRUE,"Pay periods with PAGA unreimbursed expenses penalties, after credits (less premiums paid; no waivers)",pp_data1,"sum(PAGA_2802_flag_less_prems_and_credits , na.rm=TRUE)","(sum(PAGA_2802_flag_less_prems_and_credits , na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Unreimbursed Expenses (2802),no waivers,TRUE,TRUE,"PAGA unreimbursed expenses penalties total, after credits (less premiums paid; no waivers) $",pp_data1,"sum(PAGA_2802_penalties_less_prems_and_credits , na.rm=TRUE)","(sum(PAGA_2802_penalties_less_prems_and_credits , na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Unreimbursed Expenses (2802),waivers,FALSE,TRUE,"Employees with PAGA unreimbursed expenses penalties, after credits (waivers)",pp_data1,"uniqueN(ID[PAGA_2802_penalties_less_credits_w > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_2802_penalties_less_credits_w > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Unreimbursed Expenses (2802),waivers,FALSE,TRUE,"Pay periods with PAGA unreimbursed expenses penalties, after credits (waivers)",pp_data1,"sum(PAGA_2802_flag_less_credits_w, na.rm=TRUE)","(sum(PAGA_2802_flag_less_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Unreimbursed Expenses (2802),waivers,FALSE,TRUE,"PAGA unreimbursed expenses penalties total, after credits (waivers) $",pp_data1,"sum(PAGA_2802_penalties_less_credits_w, na.rm=TRUE)","(sum(PAGA_2802_penalties_less_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Unreimbursed Expenses (2802),waivers,TRUE,TRUE,"Employees with PAGA unreimbursed expenses penalties, after credits (less premiums paid; waivers)",pp_data1,"uniqueN(ID[PAGA_2802_penalties_less_prems_and_credits_w > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_2802_penalties_less_prems_and_credits_w > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Unreimbursed Expenses (2802),waivers,TRUE,TRUE,"Pay periods with PAGA unreimbursed expenses penalties, after credits (less premiums paid; waivers)",pp_data1,"sum(PAGA_2802_flag_less_prems_and_credits_w, na.rm=TRUE)","(sum(PAGA_2802_flag_less_prems_and_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
PAGA - Unreimbursed Expenses (2802),waivers,TRUE,TRUE,"PAGA unreimbursed expenses penalties total, after credits (less premiums paid; waivers) $",pp_data1,"sum(PAGA_2802_penalties_less_prems_and_credits_w, na.rm=TRUE)","(sum(PAGA_2802_penalties_less_prems_and_credits_w, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",2,,TRUE
PAGA - Unreimbursed Expenses (2802),hybrid,FALSE,TRUE,"Employees with PAGA unreimbursed expenses penalties, after credits (hybrid)",pp_data1,"uniqueN(ID[PAGA_2802_penalties_less_credits_h > 0 ], na.rm=TRUE)","(uniqueN(ID[PAGA_2802_penalties_less_credits_h > 0 ], na.rm=TRUE) / uniqueN(ID[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_ees",0,pp_paga_employees,TRUE
PAGA - Unreimbursed Expenses (2802),hybrid,FALSE,TRUE,"Pay periods with PAGA unreimbursed expenses penalties, after credits (hybrid)",pp_data1,"sum(PAGA_2802_flag_less_credits_h, na.rm=TRUE)","(sum(PAGA_2802_flag_less_credits_h, na.rm=TRUE) / uniqueN(ID_Period_End[in_PAGA_period==1], na.rm=TRUE)) * extrap_paga_pps",0,pp_paga_pay_periods,TRUE
